way_id,node_id,lat,lon
31801220,355998820,32.5669374,-117.0661090
31801220,356012003,32.5669650,-117.0661421
31801220,356040167,32.5669492,-117.0661758
31801220,356056143,32.5669439,-117.0661870
31801220,356065183,32.5670941,-117.0663868
31801220,355941931,32.5671023,-117.0663978
31801220,355956961,32.5671475,-117.0663982
31801220,355972234,32.5671471,-117.0661776
31801220,355991125,32.5671468,-117.0659755
31801227,355970815,32.5646233,-117.0533451
31801227,355970815,32.5646233,-117.0533451
31801227,355988778,32.5646081,-117.0533314
31801227,356000822,32.5646178,-117.0533202
31801227,356018205,32.5646065,-117.0532886
31801227,356059414,32.5645401,-117.0532294
31801227,356068769,32.5644312,-117.0533656
31801227,355946161,32.5643380,-117.0534822
31801227,355962434,32.5643489,-117.0534938
31801227,355976476,32.5644195,-117.0535686
31801227,355993825,32.5644299,-117.0535748
31801227,356007364,32.5644689,-117.0535984
31801227,356036080,32.5645109,-117.0536055
31801227,355956603,32.5645980,-117.0534960
31801227,356065359,32.5647014,-117.0533661
31801227,355988485,32.5646464,-117.0533092
31801511,355958168,32.5677684,-117.0037324
31801511,355958168,32.5677684,-117.0037324
31801511,355970397,32.5676610,-117.0037276
31801511,355993703,32.5676630,-117.0038113
31801511,356006659,32.5677679,-117.0038222
31801511,356025027,32.5678752,-117.0038333
31801511,356045776,32.5678765,-117.0038658
31801511,356063690,32.5678816,-117.0039977
31801511,355937335,32.5679597,-117.0039897
31801511,355950334,32.5679602,-117.0039147
31801511,356040215,32.5679870,-117.0039121
31801511,355986804,32.5679873,-117.0038668
31801511,356069378,32.5679881,-117.0037420
31801709,355963015,32.5698875,-117.0835870
31801709,355963015,32.5698875,-117.0835870
31801709,356061254,32.5698595,-117.0835874
31801709,355944984,32.5698616,-117.0837768
31801709,355983050,32.5701126,-117.0837750
31801709,356010422,32.5701119,-117.0836406
31801709,356050420,32.5703415,-117.0836390
31801709,355991323,32.5703413,-117.0834854
31801709,355966038,32.5698864,-117.0834898
31802329,356058563,32.5642380,-117.0533123
31802329,356058563,32.5642380,-117.0533123
31802329,356068428,32.5641561,-117.0534181
31802329,355941584,32.5640992,-117.0534915
31802329,355960965,32.5640821,-117.0535137
31802329,355977695,32.5640814,-117.0534913
31802329,355988989,32.5640789,-117.0534077
31802329,356003010,32.5641562,-117.0534017
31802329,356029150,32.5641572,-117.0534017
31802329,356051031,32.5641569,-117.0532957
31802329,356060520,32.5641566,-117.0532101
31802329,355934725,32.5638893,-117.0532122
31802329,355952791,32.5638882,-117.0533879
31802329,355968511,32.5639092,-117.0533859
31802329,356013695,32.5639096,-117.0534898
31802329,356038936,32.5639099,-117.0535662
31802329,356058538,32.5638802,-117.0535681
31802329,356068390,32.5638794,-117.0535682
31802329,355942123,32.5638801,-117.0535818
31802329,355958470,32.5638828,-117.0536291
31802329,355977857,32.5640183,-117.0536371
31802329,355989267,32.5640220,-117.0536529
31802329,356003404,32.5641545,-117.0536530
31802329,356029890,32.5643064,-117.0536532
31802329,356052077,32.5643051,-117.0535585
31802329,356060709,32.5641829,-117.0535664
31802329,355934915,32.5642499,-117.0534929
31802329,355952256,32.5643213,-117.0534144
31802342,355986607,32.5643746,-117.0528537
31802342,355986607,32.5643746,-117.0528537
31802342,356039758,32.5643690,-117.0531151
31802342,356056936,32.5644329,-117.0531157
31802342,356068559,32.5644435,-117.0531158
31802342,355941730,32.5644452,-117.0528543
31802342,355958201,32.5644346,-117.0528542
31802374,356057376,32.5673806,-117.0646241
31802374,356057376,32.5673806,-117.0646241
31802374,356069343,32.5673059,-117.0646272
31802374,355945055,32.5673086,-117.0648808
31802374,355963336,32.5673122,-117.0652054
31802374,355977937,32.5673142,-117.0653974
31802374,355994393,32.5673755,-117.0653948
31802374,356007798,32.5674377,-117.0653922
31802374,356033484,32.5674364,-117.0652065
31802374,355957144,32.5674340,-117.0648819
31802374,356052987,32.5674321,-117.0646220
31802587,355960931,32.5632896,-117.0521859
31802587,355960931,32.5632896,-117.0521859
31802587,355969527,32.5632890,-117.0521992
31802587,355989091,32.5633291,-117.0521996
31802587,356004686,32.5633292,-117.0521862
31802587,356029244,32.5633293,-117.0521635
31802587,356043108,32.5633397,-117.0521636
31802587,356060163,32.5633942,-117.0521641
31802587,355936132,32.5633947,-117.0521868
31802587,355952719,32.5633957,-117.0522272
31802587,356038697,32.5634530,-117.0522255
31802587,355981781,32.5634539,-117.0521874
31802587,356068774,32.5634556,-117.0521128
31802587,356015352,32.5633400,-117.0521102
31802587,355957728,32.5632934,-117.0521091
31802750,356034470,32.5670891,-117.0822107
31802750,356034470,32.5670891,-117.0822107
31802750,356003612,32.5666801,-117.0822115
31802750,355950599,32.5666804,-117.0824020
31802750,5308878031,32.5667100,-117.0824019
31802750,355987212,32.5667101,-117.0824411
31802750,5308878032,32.5667679,-117.0824569
31802750,355967869,32.5667687,-117.0829911
31802750,356067401,32.5670206,-117.0829906
31802750,5308878033,32.5670198,-117.0824584
31802750,355978706,32.5670743,-117.0824425
31802750,5308878034,32.5670748,-117.0824062
31802750,355991693,32.5670894,-117.0824062
31802964,355957763,32.5662755,-117.0654833
31802964,355957763,32.5662755,-117.0654833
31802964,355939442,32.5662431,-117.0654830
31802964,356063372,32.5662433,-117.0654542
31802964,356050492,32.5662016,-117.0654538
31802964,356023687,32.5662023,-117.0653595
31802964,356002088,32.5660015,-117.0653595
31802964,355986267,32.5657749,-117.0653596
31802964,355966734,32.5657760,-117.0651912
31802964,355949336,32.5657763,-117.0651422
31802964,355948073,32.5657281,-117.0651417
31802964,355963098,32.5655713,-117.0651403
31802964,355979677,32.5655721,-117.0651893
31802964,355994359,32.5655763,-117.0654317
31802964,356009643,32.5655758,-117.0655096
31802964,356033492,32.5656974,-117.0655107
31802964,356053725,32.5656974,-117.0655150
31802964,356064567,32.5656968,-117.0655969
31802964,355938952,32.5655752,-117.0655958
31802964,355955222,32.5655776,-117.0657641
31802964,355969744,32.5656993,-117.0657570
31802964,355988079,32.5656987,-117.0658396
31802964,356001839,32.5656972,-117.0660770
31802964,356019776,32.5657219,-117.0660777
31802964,356044263,32.5658986,-117.0660830
31802964,355948265,32.5658988,-117.0660624
31802964,355964195,32.5659196,-117.0660626
31802964,355980067,32.5659202,-117.0659724
31802964,355994669,32.5659975,-117.0659672
31802964,356009750,32.5660801,-117.0659616
31802964,356034561,32.5661000,-117.0661135
31802964,356054566,32.5662714,-117.0661072
31802964,356064946,32.5662772,-117.0661070
31802964,355940206,32.5662776,-117.0660577
31802964,355956400,32.5663089,-117.0660539
31802964,355970400,32.5663077,-117.0658453
31802964,355988404,32.5663059,-117.0655207
31802964,356002091,32.5663057,-117.0654835
31803003,355941107,32.5633393,-117.0522253
31803003,355941107,32.5633393,-117.0522253
31803003,355958962,32.5632621,-117.0522260
31803003,355983001,32.5632666,-117.0524221
31803003,355993113,32.5632894,-117.0524269
31803003,356014641,32.5632896,-117.0525104
31803003,356042735,32.5632899,-117.0526433
31803003,356056970,32.5633366,-117.0526437
31803003,356068296,32.5633605,-117.0526439
31803003,355936502,32.5633637,-117.0525111
31803003,355952700,32.5633658,-117.0524253
31803003,355966188,32.5633868,-117.0524255
31803003,355984914,32.5633843,-117.0522249
31803224,355998666,32.5684389,-117.0822472
31803224,355998666,32.5684389,-117.0822472
31803224,356054261,32.5679229,-117.0822452
31803224,356064964,32.5679232,-117.0821612
31803224,355956479,32.5678087,-117.0821608
31803224,355970464,32.5678084,-117.0822909
31803224,356002117,32.5675261,-117.0822898
31803224,355999100,32.5675233,-117.0832923
31803224,356010728,32.5684168,-117.0832958
31803224,355940236,32.5684193,-117.0823738
31803224,356020829,32.5684385,-117.0823739
31803384,356051024,32.5685896,-117.0831548
31803384,356051024,32.5685896,-117.0831548
31803384,355940586,32.5685917,-117.0834056
31803384,355967358,32.5688148,-117.0834030
31803384,356002410,32.5688128,-117.0831522
31803461,356069101,32.5654233,-117.0532982
31803461,356069101,32.5654233,-117.0532982
31803461,355946973,32.5653966,-117.0532958
31803461,355958812,32.5654011,-117.0532011
31803461,355973355,32.5652866,-117.0531933
31803461,355994498,32.5652808,-117.0535022
31803461,356003810,32.5652807,-117.0535043
31803461,356023750,32.5652963,-117.0535024
31803461,356052307,32.5653820,-117.0534917
31803461,356063319,32.5653846,-117.0533813
31803461,355935196,32.5654228,-117.0533771
31803492,355993887,32.5649210,-117.0533523
31803492,355993887,32.5649210,-117.0533523
31803492,356004359,32.5648433,-117.0532614
31803492,356024877,32.5647057,-117.0534242
31803492,356052951,32.5646446,-117.0534964
31803492,356063622,32.5646183,-117.0535276
31803492,355935842,32.5647044,-117.0536236
31803492,355950443,32.5647263,-117.0536480
31803492,355969335,32.5648550,-117.0534984
31803492,355986085,32.5648725,-117.0534780
31803492,356039424,32.5648516,-117.0534621
31803740,356020131,32.5649818,-117.0532374
31803740,356020131,32.5649818,-117.0532374
31803740,355970517,32.5649542,-117.0532376
31803740,356059417,32.5649540,-117.0534993
31803740,356001846,32.5649540,-117.0535599
31803740,355963647,32.5649797,-117.0535606
31803740,356044683,32.5650780,-117.0535633
31803740,355995060,32.5650785,-117.0535004
31803740,355947754,32.5650802,-117.0532365
31803915,356029412,32.5633507,-117.0504713
31803915,356029412,32.5633507,-117.0504713
31803915,356048891,32.5630759,-117.0504721
31803915,356062633,32.5628807,-117.0504726
31803915,355993916,32.5628813,-117.0505594
31803915,355944420,32.5628826,-117.0507315
31803915,356032661,32.5630695,-117.0507332
31803915,355975119,32.5630700,-117.0506526
31803915,356068623,32.5630747,-117.0506530
31803915,356014197,32.5631958,-117.0506622
31803915,355962279,32.5631955,-117.0507046
31803915,356057548,32.5633492,-117.0507060
31803915,355986628,32.5636240,-117.0507085
31803915,355937263,32.5638988,-117.0507110
31803915,356017756,32.5639431,-117.0507114
31803915,355965691,32.5639461,-117.0505690
31803915,356062811,32.5639483,-117.0504695
31803915,356004432,32.5639004,-117.0504697
31803915,355942950,32.5636256,-117.0504705
31803928,356167814,32.5673107,-117.0660674
31803928,356167814,32.5673107,-117.0660674
31818063,356167814,32.5673107,-117.0660674
31803928,355966137,32.5673097,-117.0661791
31803928,355946650,32.5673075,-117.0664148
31803928,356068461,32.5673688,-117.0664100
31803928,356057171,32.5673800,-117.0664091
31803928,356037286,32.5673833,-117.0661798
31803928,356010403,32.5673849,-117.0660732
31803928,355993432,32.5673710,-117.0660721
31804123,355973880,32.5648137,-117.0785992
31804123,355973880,32.5648137,-117.0785992
31804123,355957534,32.5648069,-117.0786019
31804123,355939082,32.5648135,-117.0786289
31804123,356062898,32.5648287,-117.0786910
31804123,356049428,32.5649267,-117.0786415
31804123,356022981,32.5649008,-117.0785644
31804262,355938391,32.5675847,-117.0635291
31804262,355938391,32.5675847,-117.0635291
31804262,356021308,32.5675305,-117.0635717
31804262,355969127,32.5675395,-117.0635846
31804262,356059839,32.5676075,-117.0636829
31804262,356000752,32.5676586,-117.0636347
31804262,355963827,32.5676241,-117.0635854
31807030,356083938,32.5673882,-117.0833412
31807030,356083938,32.5673882,-117.0833412
31807030,356092333,32.5673267,-117.0832687
31807030,356101799,32.5673621,-117.0832264
31807030,356118299,32.5672727,-117.0831210
31807030,356129158,32.5672704,-117.0831237
31807030,356136598,32.5672005,-117.0832125
31807030,356076281,32.5671361,-117.0832119
31807030,356080134,32.5671356,-117.0832879
31807030,356087169,32.5670910,-117.0833463
31807030,356097419,32.5671349,-117.0833936
31807030,356123558,32.5671360,-117.0834718
31807030,356132544,32.5672059,-117.0834703
31807030,356140466,32.5672484,-117.0835177
31807030,356083644,32.5672883,-117.0834669
31807030,356091652,32.5673527,-117.0834675
31807030,356113636,32.5673532,-117.0833830
31807239,356105287,32.5700655,-117.0828583
31807239,356105287,32.5700655,-117.0828583
31807239,356096322,32.5702149,-117.0828589
31807239,356112989,32.5702152,-117.0827248
31807239,356138333,32.5700658,-117.0827246
31807409,356135725,32.5660759,-116.9905432
31807409,356135725,32.5660759,-116.9905432
31807409,356131462,32.5660744,-116.9905866
31807409,356138283,32.5661991,-116.9905851
31807409,356076935,32.5664740,-116.9905819
31807409,356083122,32.5667189,-116.9905790
31807409,356104961,32.5667184,-116.9905486
31807409,356114417,32.5667141,-116.9902813
31807409,356124248,32.5664758,-116.9902803
31807409,356131811,32.5662009,-116.9902791
31807409,356142321,32.5660850,-116.9902786
31807615,356087039,32.5670274,-116.9899621
31807615,356087039,32.5670274,-116.9899621
31807615,356096428,32.5670121,-116.9899787
31807615,356099079,32.5670136,-116.9901695
31807615,356111577,32.5670261,-116.9901694
31807615,356119465,32.5673010,-116.9901669
31807615,356142799,32.5675425,-116.9901647
31807615,356138999,32.5675449,-116.9902309
31807615,356077503,32.5675568,-116.9905556
31807615,356083671,32.5675581,-116.9905925
31807615,356090139,32.5676961,-116.9906029
31807615,356115105,32.5677354,-116.9905571
31807615,356124755,32.5677460,-116.9905448
31807615,356132822,32.5677450,-116.9902326
31807615,356139676,32.5677442,-116.9899756
31807615,356081165,32.5677003,-116.9899138
31807615,356087438,32.5675773,-116.9899179
31807615,356096713,32.5673024,-116.9899274
31807615,356106235,32.5670515,-116.9899360
31807857,356097101,32.5665649,-117.0828119
31807857,356097101,32.5665649,-117.0828119
31807857,356113535,32.5666973,-117.0828132
31807857,356132647,32.5666995,-117.0824879
31807857,356140331,32.5665671,-117.0824866
31808189,356083875,32.5664198,-117.0827271
31808189,356083875,32.5664198,-117.0827271
31808189,356109324,32.5665311,-117.0827274
31808189,356117924,32.5665317,-117.0824292
31808189,356140537,32.5664204,-117.0824289
31808611,356081111,32.5642110,-117.0467658
31808611,356081111,32.5642110,-117.0467658
31808611,356088745,32.5642099,-117.0469307
31808611,356081843,32.5644731,-117.0469331
31808611,356089205,32.5645859,-117.0469341
31808611,356099006,32.5645869,-117.0467818
31808611,356112571,32.5644741,-117.0467770
31809029,356137147,32.5639243,-117.0467945
31809029,356137147,32.5639243,-117.0467945
31809029,356111419,32.5638957,-117.0467925
31809029,356119187,32.5639018,-117.0469533
31809029,356128724,32.5639232,-117.0469534
31809029,356097789,32.5640379,-117.0469545
31809029,356108869,32.5640388,-117.0468023
31809192,356077982,32.5624778,-117.0403051
31809192,356077982,32.5624778,-117.0403051
31809192,356088480,32.5624056,-117.0403207
31809192,356095109,32.5624472,-117.0404942
31809192,356104678,32.5624591,-117.0405442
31809192,356115235,32.5625316,-117.0404962
31809192,356121295,32.5625312,-117.0404950
31809802,356130734,32.5632006,-117.0499132
31809802,356130734,32.5632006,-117.0499132
31809802,356122282,32.5632001,-117.0500044
31809802,356113132,32.5633538,-117.0500031
31809802,356105557,32.5636286,-117.0500009
31809802,356096455,32.5639035,-117.0499987
31809802,356085381,32.5639441,-117.0499984
31809802,356079192,32.5639435,-117.0499199
31809802,356135493,32.5639421,-117.0497606
31809802,356128759,32.5639050,-117.0497612
31809802,356116193,32.5636301,-117.0497650
31809802,356108793,32.5633553,-117.0497688
31809802,356099208,32.5632016,-117.0497709
31810189,356123731,32.5638992,-117.0462428
31810189,356123731,32.5638992,-117.0462428
31810189,356117365,32.5638527,-117.0462424
31810189,356108459,32.5638541,-117.0460244
31810189,356096836,32.5638543,-117.0459972
31810189,356083337,32.5636546,-117.0459954
31810189,356140771,32.5634389,-117.0459934
31810189,356132890,32.5634391,-117.0460206
31810189,356125036,32.5634409,-117.0462344
31810189,356114437,32.5636530,-117.0462411
31810189,356114092,32.5638204,-117.0462463
31810189,356101864,32.5638198,-117.0463394
31810189,356092383,32.5636524,-117.0463378
31810189,356083910,32.5634295,-117.0463358
31810189,356137134,32.5634294,-117.0463451
31810189,356129464,32.5634278,-117.0466065
31810189,356119890,32.5636506,-117.0466085
31810189,356111083,32.5638216,-117.0466100
31810189,356110178,32.5638212,-117.0466732
31810189,356097598,32.5638210,-117.0467157
31810189,356087510,32.5636500,-117.0467047
31810189,356080380,32.5634415,-117.0466912
31810189,356134152,32.5633752,-117.0466966
31810189,356125515,32.5631191,-117.0467179
31810189,356114934,32.5631103,-117.0469631
31810189,356104504,32.5632858,-117.0469562
31810189,356102782,32.5632863,-117.0468885
31810189,356093368,32.5633508,-117.0468806
31810189,356084253,32.5633517,-117.0467327
31810189,356077204,32.5633750,-117.0467329
31810189,356129972,32.5634198,-117.0467333
31810189,356121154,32.5634220,-117.0469363
31810189,356113716,32.5636485,-117.0469338
31810189,356102927,32.5638482,-117.0469316
31810189,356097059,32.5638497,-117.0467033
31810189,356086891,32.5638998,-117.0467037
31810189,356080740,32.5638989,-117.0466739
31810189,356137057,32.5638968,-117.0466107
31810189,356126334,32.5638503,-117.0466103
31810189,356114246,32.5638520,-117.0463489
31810189,356109738,32.5638520,-117.0463439
31810189,356098203,32.5639022,-117.0463443
31810628,356081796,32.5623768,-117.0400042
31810628,356081796,32.5623768,-117.0400042
31810628,356085521,32.5623188,-117.0400258
31810628,356095524,32.5620433,-117.0401289
31810628,356105885,32.5619534,-117.0401626
31810628,356112608,32.5619541,-117.0401653
31810628,356134587,32.5620104,-117.0403820
31810628,356141899,32.5620417,-117.0403749
31810628,356081701,32.5620447,-117.0403742
31810628,356075609,32.5620549,-117.0403946
31810628,356082574,32.5623171,-117.0402907
31810628,356089985,32.5623751,-117.0402677
31810628,356099738,32.5623684,-117.0402393
31810628,356121978,32.5624373,-117.0402075
31810628,356130778,32.5624260,-117.0401695
31816014,356194474,32.5658928,-117.0648677
31816014,356194474,32.5658928,-117.0648677
31816014,356210206,32.5658918,-117.0650160
31816014,356220114,32.5659926,-117.0650169
31816014,356228008,32.5659936,-117.0648686
31816014,356238547,32.5659936,-117.0648651
31816014,356257430,32.5658928,-117.0648642
31816024,356197583,32.5633530,-117.0501118
31816024,356197583,32.5633530,-117.0501118
31816024,356177766,32.5632030,-117.0501105
31816024,356213822,32.5632057,-117.0502378
31816024,356196194,32.5632085,-117.0503695
31816024,356234787,32.5633514,-117.0503683
31816024,356221717,32.5636262,-117.0503660
31816024,356160885,32.5639011,-117.0503637
31816024,356255032,32.5639418,-117.0503634
31816024,356192096,32.5639425,-117.0502444
31816024,356171043,32.5639434,-117.0501172
31816024,356204236,32.5639027,-117.0501168
31816024,356191638,32.5636279,-117.0501143
31816068,356215896,32.5693068,-117.0733521
31816068,356215896,32.5693068,-117.0733521
31816068,356183975,32.5693050,-117.0736226
31816068,356196269,32.5694338,-117.0736195
31816068,356157605,32.5694356,-117.0733575
31816092,356172208,32.5665389,-117.0600051
31816092,356172208,32.5665389,-117.0600051
31816092,356234502,32.5664860,-117.0599284
31816092,356196907,32.5665388,-117.0598930
31816092,356160319,32.5664157,-117.0596961
31816092,356221900,32.5663990,-117.0597122
31816092,356182975,32.5663771,-117.0596794
31816092,356259939,32.5663135,-117.0597351
31816092,356214163,32.5660370,-117.0599768
31816092,356241932,32.5660102,-117.0600003
31816092,356260055,32.5658378,-117.0601510
31816092,356165275,32.5658542,-117.0601805
31816092,356177764,32.5658264,-117.0602031
31816092,356191348,32.5658979,-117.0603238
31816092,356206014,32.5660014,-117.0604985
31816092,356255892,32.5660338,-117.0604705
31816092,356226157,32.5662007,-117.0603266
31816092,356232726,32.5663102,-117.0602321
31816092,356252668,32.5665518,-117.0600237
31816119,356184418,32.5706721,-117.0829283
31816119,356184418,32.5706721,-117.0829283
31816119,356246009,32.5706710,-117.0830845
31816119,356158920,32.5707430,-117.0830784
31816119,356221312,32.5707440,-117.0829289
31816209,356225699,32.5638632,-117.0525380
31816209,356225699,32.5638632,-117.0525380
31816209,356218105,32.5638627,-117.0525156
31816209,356200516,32.5638618,-117.0524659
31816209,356189029,32.5636126,-117.0524668
31816209,356160341,32.5635105,-117.0524672
31816209,356199695,32.5635114,-117.0525125
31816209,356231860,32.5635120,-117.0525438
31816209,356171056,32.5634452,-117.0525410
31816209,356213890,32.5634476,-117.0527529
31816209,356248072,32.5636107,-117.0527522
31816209,356211302,32.5636194,-117.0527522
31816209,356221802,32.5636196,-117.0527274
31816209,356170045,32.5637474,-117.0527286
31816209,356182321,32.5637469,-117.0528029
31816209,356238352,32.5638634,-117.0528062
31816209,356159953,32.5638620,-117.0527273
31816209,356218020,32.5638857,-117.0527275
31816209,356257394,32.5639631,-117.0527282
31816209,356187965,32.5639605,-117.0525411
31816209,356225611,32.5638869,-117.0525388
31816278,356182303,32.5704876,-117.0830869
31816278,356182303,32.5704876,-117.0830869
31816278,356240151,32.5704877,-117.0830886
31816278,356218830,32.5705553,-117.0830852
31816278,356228810,32.5705604,-117.0830851
31816278,356190250,32.5705599,-117.0829340
31816278,356173125,32.5704882,-117.0829336
31816333,356229240,32.5707339,-117.0823829
31816333,356229240,32.5707339,-117.0823829
31816333,356220098,32.5707349,-117.0828856
31816333,356192048,32.5708419,-117.0828855
31816333,356176037,32.5708397,-117.0823831
31816442,356214899,32.5695106,-117.0749514
31816442,356214899,32.5695106,-117.0749514
31816442,356168916,32.5694357,-117.0749466
31816442,356180753,32.5694356,-117.0749625
31816442,356244125,32.5694354,-117.0749889
31816442,356158022,32.5693065,-117.0749961
31816442,356219790,32.5693057,-117.0751187
31816442,356229958,32.5694381,-117.0751242
31816442,356205664,32.5694377,-117.0751791
31816442,356220176,32.5695091,-117.0751798
31816442,356175049,32.5695128,-117.0751798
31816442,356192265,32.5695143,-117.0749632
31816442,356254541,32.5695143,-117.0749516
31816445,356216033,32.5662553,-117.0821820
31816445,356216033,32.5662553,-117.0821820
31816445,356183097,32.5666310,-117.0821808
31816445,356157504,32.5666307,-117.0820309
31816445,356243906,32.5662550,-117.0820320
31816577,356222546,32.5709913,-117.0829279
31816577,356222546,32.5709913,-117.0829279
31816577,356251784,32.5708561,-117.0829300
31816577,356232541,32.5708580,-117.0830795
31816577,356173151,32.5709902,-117.0830807
31816716,356217622,32.5706697,-117.0750469
31816716,356217622,32.5706697,-117.0750469
31816716,356257965,32.5706684,-117.0752286
31816716,356236642,32.5707758,-117.0752254
31816716,356177915,32.5707770,-117.0750521
31816738,356249742,32.5708734,-117.0834300
31816738,356249742,32.5708734,-117.0834300
31816738,356187774,32.5708741,-117.0835827
31816738,356172352,32.5709461,-117.0835822
31816738,356217876,32.5709453,-117.0834294
31816740,356225374,32.5671145,-117.0828358
31816740,356225374,32.5671145,-117.0828358
31816740,356183143,32.5671152,-117.0829671
31816740,356157267,32.5674462,-117.0829655
31816740,356170736,32.5674460,-117.0828342
31816761,356228525,32.5671069,-117.0824517
31816761,356228525,32.5671069,-117.0824517
31816761,356239395,32.5671064,-117.0826428
31816761,356207546,32.5672113,-117.0826431
31816761,356218525,32.5672117,-117.0824520
31816789,356194333,32.5706304,-117.0681702
31816789,356194333,32.5706304,-117.0681702
31816789,356228875,32.5705522,-117.0682373
31816789,356163598,32.5707042,-117.0684794
31816789,356211891,32.5707143,-117.0684956
31816789,356237402,32.5709193,-117.0688221
31816789,356174794,32.5709762,-117.0689126
31816789,356257890,32.5711243,-117.0691486
31816789,356235717,32.5712481,-117.0693457
31816789,356223602,32.5713294,-117.0694751
31816789,356219040,32.5714145,-117.0696107
31816789,356200670,32.5715218,-117.0695168
31816789,356186300,32.5715670,-117.0694773
31816789,356168175,32.5717983,-117.0692750
31816789,356162639,32.5718452,-117.0692339
31816789,356223109,32.5717990,-117.0691602
31816789,356182564,32.5717957,-117.0691548
31816789,356241046,32.5715914,-117.0688283
31816789,356258631,32.5715271,-117.0687255
31816789,356167553,32.5713872,-117.0685018
31816789,356178726,32.5712551,-117.0682908
31816789,356191050,32.5711829,-117.0681754
31816789,356203037,32.5709878,-117.0678636
31816789,356227404,32.5709831,-117.0678677
31816789,356190771,32.5707067,-117.0681048
31816793,356254746,32.5701863,-117.0750762
31816793,356254746,32.5701863,-117.0750762
31816793,356191204,32.5701854,-117.0752157
31816793,356174900,32.5703334,-117.0752171
31816793,356198589,32.5704144,-117.0752178
31816793,356205631,32.5704154,-117.0750741
31816793,356228852,32.5703343,-117.0750749
31816803,356156859,32.5694167,-117.0832333
31816803,356156859,32.5694167,-117.0832333
31816803,356169199,32.5694147,-117.0833874
31816803,356260541,32.5694828,-117.0833885
31816803,356219732,32.5694842,-117.0832344
31816829,356252189,32.5704902,-117.0832269
31816829,356252189,32.5704902,-117.0832269
31816829,356163013,32.5704915,-117.0833770
31816829,356233245,32.5705605,-117.0833763
31816829,356197365,32.5705608,-117.0832262
31816884,356224560,32.5649852,-117.0527150
31816884,356224560,32.5649852,-117.0527150
31816884,356192050,32.5649500,-117.0527147
31816884,356202797,32.5649535,-117.0528501
31816884,356166413,32.5649607,-117.0531205
31816884,356176228,32.5649825,-117.0531199
31816884,356260090,32.5651459,-117.0531154
31816884,356165622,32.5651463,-117.0528519
31816884,356214602,32.5651466,-117.0527165
31816888,356195663,32.5635892,-117.0531623
31816888,356195663,32.5635892,-117.0531623
31816888,356229899,32.5635883,-117.0531350
31816888,356169990,32.5636082,-117.0531352
31816888,356182645,32.5636417,-117.0531355
31816888,356252488,32.5636443,-117.0530319
31816888,356159934,32.5636089,-117.0530311
31816888,356225184,32.5634783,-117.0530281
31816888,356234223,32.5634788,-117.0531613
31816888,356218196,32.5634797,-117.0533887
31816888,356225768,32.5636066,-117.0533864
31816888,356192175,32.5636439,-117.0533857
31816888,356205508,32.5636465,-117.0532731
31816888,356166441,32.5636073,-117.0532744
31816888,356177384,32.5635931,-117.0532748
31816895,356258921,32.5655001,-117.0648641
31816895,356258921,32.5655001,-117.0648641
31816895,356163966,32.5655000,-117.0648811
31816895,356179055,32.5656286,-117.0648823
31816895,356192333,32.5656287,-117.0648653
31816895,356203712,32.5656299,-117.0646812
31816895,356216300,32.5655014,-117.0646800
31816897,356159675,32.5717538,-117.0668694
31816897,356159675,32.5717538,-117.0668694
31816897,356168568,32.5714868,-117.0671181
31816897,356228625,32.5714089,-117.0671908
31816897,356196484,32.5713135,-117.0672796
31816897,356260153,32.5714632,-117.0675158
31816897,356219552,32.5714839,-117.0675485
31816897,356236211,32.5715354,-117.0676297
31816897,356259610,32.5716584,-117.0675177
31816897,356164972,32.5716874,-117.0674913
31816897,356175442,32.5716402,-117.0673897
31816897,356186763,32.5717605,-117.0672858
31816897,356205325,32.5718657,-117.0671950
31816897,356217213,32.5720369,-117.0670471
31816897,356223487,32.5721140,-117.0669806
31816897,356246877,32.5720521,-117.0668721
31816897,356217138,32.5720383,-117.0668479
31816897,356168310,32.5719895,-117.0667623
31816897,356230964,32.5718762,-117.0667553
31816897,356196281,32.5717633,-117.0668605
31816904,356193025,32.5667376,-116.9918372
31816904,356193025,32.5667376,-116.9918372
31816904,356247478,32.5665118,-116.9918379
31816904,356214761,32.5665120,-116.9918451
31816904,356173933,32.5665200,-116.9921697
31816904,356230257,32.5665206,-116.9921952
31816904,356199303,32.5667391,-116.9921919
31816904,356162123,32.5667442,-116.9921919
31816904,356227356,32.5667439,-116.9921716
31816904,356185042,32.5667404,-116.9919850
31816904,356218058,32.5667378,-116.9918470
31816921,356259767,32.5641609,-117.0526782
31816921,356259767,32.5641609,-117.0526782
31816921,5528801739,32.5641419,-117.0526767
576440339,5528801739,32.5641419,-117.0526767
576440352,5528801739,32.5641419,-117.0526767
31816921,356213565,32.5640665,-117.0526773
31816921,356221707,32.5640679,-117.0527563
31816921,356183761,32.5640465,-117.0528259
31816921,356196469,32.5640492,-117.0528419
31816921,356161450,32.5640648,-117.0529320
31816921,356171532,32.5640598,-117.0531145
31816921,356234982,32.5641580,-117.0531166
31816921,356254837,32.5642469,-117.0531185
31816921,356225620,32.5642475,-117.0528437
31816921,356235693,32.5642478,-117.0526790
31816925,356158872,32.5628211,-117.0528307
31816925,356158872,32.5628211,-117.0528307
31816925,356168996,32.5628202,-117.0529590
31816925,356232983,32.5629882,-117.0529560
31816925,356249834,32.5629908,-117.0528323
31816925,356216738,32.5629910,-117.0528276
