ID,Fwy,Lat,Lng
1113267,SR125-S,32.711324,-117.01321000000002
1113138,SR125-S,32.769869,-117.002158
1116377,SR125-S,32.769869,-117.002158
1113139,SR125-S,32.769869,-117.002158
1113297,SR125-S,32.753082,-117.011734
1113301,SR125-S,32.759053,-117.004687
1113413,SR125-S,32.77194,-117.002148
1108325,SR125-S,32.77194,-117.002148
1108326,SR125-S,32.774938,-117.003022
1108327,SR125-S,32.774938,-117.003022
1108759,SR125-S,32.778474,-117.004073
1113378,SR125-S,32.790952000000004,-117.006414
1111554,SR125-S,32.790952000000004,-117.006414
1113377,SR125-S,32.790952000000004,-117.006414
1111556,SR125-S,32.797573,-117.00603
1113904,SR125-S,32.798972,-117.006024
1113907,SR125-S,32.798972,-117.006024
1113909,SR125-S,32.798972,-117.006024
1113218,SR125-S,32.801717,-117.005999
1113882,SR125-S,32.801717,-117.005999
1113219,SR125-S,32.801717,-117.005999
1113279,SR163-N,32.74672,-117.156318
1111520,SR163-N,32.7516,-117.155806
1121818,SR163-N,32.757697,-117.160056
1114450,SR163-N,32.767979,-117.16213
1114457,SR163-N,32.783982,-117.161692
1114471,SR163-N,32.804762,-117.154108
1116023,SR163-N,32.812726,-117.151215
1116139,SR163-N,32.812726,-117.151215
1108564,SR163-N,32.82371,-117.145554
1108565,SR163-N,32.82371,-117.145554
1113595,SR163-N,32.825585,-117.144532
1113594,SR163-N,32.825585,-117.144532
1116145,SR163-N,32.8269,-117.143798
1100776,SR163-N,32.828266,-117.143029
1108569,SR163-N,32.831519,-117.141267
1108567,SR163-N,32.833983,-117.13965
1108568,SR163-N,32.833983,-117.13965
1116098,SR163-N,32.845121,-117.129665
1108571,SR163-N,32.855097,-117.118259
1108570,SR163-N,32.855097,-117.118259
1100781,SR163-N,32.852021,-117.123513
1127164,SR163-N,32.857558000000004,-117.113619
1111539,SR163-S,32.746765,-117.156512
1108332,SR163-S,32.749679,-117.155519
1108331,SR163-S,32.749679,-117.155519
1121821,SR163-S,32.757765,-117.16038799999998
1114463,SR163-S,32.784015000000004,-117.16195
1111509,SR163-S,32.790685,-117.15953600000002
1114478,SR163-S,32.80484000000001,-117.154415
1116092,SR163-S,32.812726,-117.151215
1100787,SR163-S,32.82470900000001,-117.145284
1108486,SR163-S,32.819055,-117.148319
1108487,SR163-S,32.819055,-117.148319
1108484,SR163-S,32.819919,-117.147844
1108485,SR163-S,32.819919,-117.147844
1100796,SR163-S,32.82470900000001,-117.145284
1116105,SR163-S,32.82698,-117.14399
1108483,SR163-S,32.830482,-117.142066
1116158,SR163-S,32.845306,-117.129876
1108722,SR163-S,32.854097,-117.121278
1113599,SR163-S,32.854097,-117.121278
1108721,SR163-S,32.854097,-117.121278
1111525,SR163-S,32.852213,-117.123712
1120025,I805-N,32.636725,-117.049889
1125984,I805-N,32.636888,-117.049615
1120303,I805-N,32.639242,-117.053584
1120300,I805-N,32.639242,-117.053584
1116413,I805-N,32.639745,-117.05428899999998
1116414,I805-N,32.639745,-117.05428899999998
1125993,I805-N,32.639765000000004,-117.054313
1120256,I805-N,32.649165999999994,-117.063149
1125507,I805-N,32.649165999999994,-117.063149
1120266,I805-N,32.649165999999994,-117.063149
1120263,I805-N,32.649165999999994,-117.063149
1125965,I805-N,32.659692,-117.075556
1125958,I805-N,32.663039000000005,-117.078438
1125953,I805-N,32.663052,-117.078447
1125944,I805-N,32.672965999999995,-117.082421
1108448,I805-N,32.679390000000005,-117.085552
1100802,I805-N,32.674951,-117.08331
1108449,I805-N,32.679390000000005,-117.085552
1125936,I805-N,32.678136,-117.084906
1125925,I805-N,32.686782,-117.091828
1125457,I805-N,32.691156,-117.094637
1108445,I805-N,32.69505,-117.094746
1125459,I805-N,32.691156,-117.094637
1125461,I805-N,32.691184,-117.094646
1108443,I805-N,32.706078999999995,-117.095707
1100810,I805-N,32.700911,-117.094648
1108444,I805-N,32.706078999999995,-117.095707
1100813,I805-N,32.709553,-117.098712
1108442,I805-N,32.71562,-117.102668
1108441,I805-N,32.71562,-117.102668
1126556,I805-N,32.724275,-117.102656
1126553,I805-N,32.724289,-117.10266
1126544,I805-N,32.724289,-117.10266
1126548,I805-N,32.724289,-117.10266
1119383,I805-N,32.729888,-117.107483
1122928,I805-N,32.734846000000005,-117.113294
1123176,I805-N,32.737596999999994,-117.114371
1122354,I805-N,32.747207,-117.121169
1122355,I805-N,32.747207,-117.121169
1121253,I805-N,32.747207,-117.121169
1118908,I805-N,32.750436,-117.123137
1118915,I805-N,32.760845,-117.12661
1116112,I805-N,32.781007,-117.138625
1113460,I805-N,32.782683,-117.140648
1108572,I805-N,32.78921500000001,-117.148381
1108573,I805-N,32.78921500000001,-117.148381
1113457,I805-N,32.78921500000001,-117.148381
1116119,I805-N,32.793921999999995,-117.149602
1116126,I805-N,32.800142,-117.149601
1116133,I805-N,32.804673,-117.150822
1115240,I805-N,32.81172,-117.15531
1113451,I805-N,32.822716,-117.162825
1108574,I805-N,32.822716,-117.162825
1118020,I805-N,32.817749,-117.159929
1117850,I805-N,32.81935900000001,-117.160872
1125987,I805-N,32.832144,-117.168507
1108578,I805-N,32.834353,-117.169886
1108577,I805-N,32.834353,-117.169886
1108579,I805-N,32.835278,-117.170465
1113448,I805-N,32.835278,-117.170465
1126175,I805-N,32.842493,-117.174848
1126184,I805-N,32.847538,-117.177909
1126596,I805-N,32.847577,-117.177932
1126297,I805-N,32.847538,-117.177909
1108580,I805-N,32.859732,-117.185429
1108581,I805-N,32.859732,-117.185429
1100839,I805-N,32.855584,-117.182818
1126303,I805-N,32.858929,-117.184894
1111553,I805-N,32.874028,-117.198448
1126309,I805-N,32.867259999999995,-117.19234099999998
1113928,I805-N,32.87762,-117.20009
1108582,I805-N,32.87762,-117.20009
1108583,I805-N,32.87762,-117.20009
1126313,I805-N,32.876477,-117.199713
1108584,I805-N,32.880543,-117.200966
1115964,I805-N,32.881653,-117.201619
1126605,I805-N,32.881803999999995,-117.201353
1126321,I805-N,32.881874,-117.201375
1108653,I805-N,32.892161,-117.208689
1108654,I805-N,32.892161,-117.208689
1126331,I805-N,32.891358000000004,-117.207213
1126599,I805-N,32.891626,-117.207685
1125788,I805-N,32.891626,-117.207685
1120291,I805-S,32.630621999999995,-117.044658
1125978,I805-S,32.630662,-117.044679
1120018,I805-S,32.636725,-117.049889
1125981,I805-S,32.636743,-117.049916
1116424,I805-S,32.639599,-117.054604
1116423,I805-S,32.639599,-117.054604
1125991,I805-S,32.639619,-117.054629
1125989,I805-S,32.647291,-117.06051200000002
1121401,I805-S,32.647524,-117.060767
1121419,I805-S,32.647524,-117.060767
1121422,I805-S,32.647524,-117.060767
1125972,I805-S,32.651416999999995,-117.068186
1126645,I805-S,32.653505,-117.070333
1121394,I805-S,32.654401,-117.071164
1122335,I805-S,32.654401,-117.071164
1125962,I805-S,32.659268,-117.075553
1126006,I805-S,32.659734,-117.075966
1125969,I805-S,32.659909000000006,-117.076121
1121387,I805-S,32.660084000000005,-117.076276
1121413,I805-S,32.660084000000005,-117.076276
1121415,I805-S,32.660084000000005,-117.076276
1120497,I805-S,32.662772,-117.078579
1125948,I805-S,32.662772,-117.078579
1125257,I805-S,32.662772,-117.078579
1120683,I805-S,32.67285,-117.0827
1125938,I805-S,32.672863,-117.082706
1126275,I805-S,32.678037,-117.085196
1126272,I805-S,32.678037,-117.085196
1111548,I805-S,32.678024,-117.085189
1125934,I805-S,32.678064,-117.085209
1117979,I805-S,32.686682,-117.09211
1125928,I805-S,32.686682,-117.09211
1119477,I805-S,32.686704,-117.092133
1125932,I805-S,32.686725,-117.092156
1111547,I805-S,32.691937,-117.094971
1125463,I805-S,32.691153,-117.094905
1111546,I805-S,32.705149,-117.095613
1111544,I805-S,32.725755,-117.103501
1118894,I805-S,32.729729,-117.107696
1122929,I805-S,32.734623,-117.113506
1123210,I805-S,32.740965,-117.116526
1111543,I805-S,32.748401,-117.12251100000002
1111542,I805-S,32.755311,-117.125108
1123124,I805-S,32.760708,-117.126904
1115921,I805-S,32.780869,-117.138874
1108392,I805-S,32.782844,-117.141449
1100850,I805-S,32.787244,-117.147448
1108391,I805-S,32.782844,-117.141449
1115929,I805-S,32.786575,-117.146795
1115937,I805-S,32.793785,-117.149874
1108393,I805-S,32.798331,-117.149654
1108394,I805-S,32.798331,-117.149654
1116579,I805-S,32.803539,-117.150852
1115946,I805-S,32.803539,-117.150852
1111570,I805-S,32.808716,-117.15295
1113254,I805-S,32.644693,-117.058357
1115246,I805-S,32.811568,-117.155583
1115956,I805-S,32.811535,-117.15555
1118013,I805-S,32.817541,-117.16012
1120247,I805-S,32.819236,-117.161117
1118957,I805-S,32.821375,-117.162372
1117945,I805-S,32.821375,-117.162372
1118950,I805-S,32.822410999999995,-117.162995
1120240,I805-S,32.822410999999995,-117.162995
1117857,I805-S,32.817425,-117.16005
1108400,I805-S,32.832322999999995,-117.169013
1100863,I805-S,32.837296,-117.17203899999998
1100860,I805-S,32.837296,-117.17203899999998
1108398,I805-S,32.831346999999994,-117.168404
1108399,I805-S,32.831346999999994,-117.168404
1108410,I805-S,32.856177,-117.18355
1100865,I805-S,32.860423,-117.186276
1108411,I805-S,32.856177,-117.18355
1126301,I805-S,32.857517,-117.184366
1108765,I805-S,32.864267,-117.189842
1108764,I805-S,32.864267,-117.189842
1126306,I805-S,32.867111,-117.192527
1108413,I805-S,32.872888,-117.197982
1108414,I805-S,32.872888,-117.197982
1100868,I805-S,32.879225,-117.200886
1126311,I805-S,32.875214,-117.199475
1108412,I805-S,32.872875,-117.197973
1100871,I805-S,32.879225,-117.200886
1126319,I805-S,32.881653,-117.201619
1126323,I805-S,32.881936,-117.201704
1108553,I805-S,32.889140000000005,-117.204961
1113473,I805-S,32.889140000000005,-117.204961
1126601,I805-S,32.889118,-117.20493799999998
1125772,I805-S,32.891018,-117.207135
1125775,I805-S,32.891018,-117.207135
1125769,I805-S,32.891018,-117.207135
1126534,I805-S,32.889118,-117.20493799999998
1126327,I805-S,32.891018,-117.207135
